"Region","Sex","Year","Age group","Mean height","Mean height lower 95% uncertainty interval","Mean height upper 95% uncertainty interval","Mean height standard error"
"South Asia","Girls",2000,6,108.476974876007,107.972249618887,108.983147316419,0.261263262335517
"South Asia","Girls",2000,7,113.697247816406,113.253293478348,114.146106631885,0.231679601702303
"South Asia","Girls",2000,8,118.648720515207,118.229361665732,119.069600009036,0.215081548619418
"South Asia","Girls",2000,9,123.676897857194,123.281713720426,124.066871445309,0.202193326976137
"South Asia","Girls",2000,10,129.098187117139,128.714339365631,129.479156915088,0.195547909173265
"South Asia","Girls",2000,11,135.01522198497,134.642544473093,135.394625021783,0.191571739614525
"South Asia","Girls",2000,12,140.434574738624,140.061810711592,140.81370879134,0.191393567537968
"South Asia","Girls",2000,13,144.41405858215,144.052339326022,144.781262027158,0.188967155856382
"South Asia","Girls",2000,14,147.185685328458,146.816357434555,147.548105191786,0.187084657948183
"South Asia","Girls",2000,15,149.162887119366,148.80903328874,149.513373332288,0.181315571519581
"South Asia","Girls",2000,16,150.602127452237,150.250889067423,150.951739076049,0.178911054667323
"South Asia","Girls",2000,17,151.591109491735,151.241145105524,151.942987140197,0.180770536776333
"South Asia","Girls",2000,18,152.20628572098,151.866627250071,152.549330550154,0.173691288781816
"South Asia","Girls",2000,19,152.528253401019,152.189914873838,152.864253727912,0.172019258716771
"South Asia","Girls",2001,5,102.797685904839,102.182587912412,103.408152425174,0.312979755186829
"South Asia","Girls",2001,6,108.640693768466,108.128381005562,109.14248362924,0.259923995656621
"South Asia","Girls",2001,7,113.878469038726,113.435608430498,114.325282880556,0.230483222282496
"South Asia","Girls",2001,8,118.844130083885,118.426179310787,119.26461511466,0.213677323370372
"South Asia","Girls",2001,9,123.872837954696,123.47758760268,124.261453642864,0.200149485189872
"South Asia","Girls",2001,10,129.281447166063,128.904862909196,129.655328261488,0.1934228030631
"South Asia","Girls",2001,11,135.171365663253,134.800481140729,135.547445473265,0.190188145750123
"South Asia","Girls",2001,12,140.567276296686,140.199375512495,140.942492396942,0.189790886810657
"South Asia","Girls",2001,13,144.52534962497,144.160970126556,144.886337173121,0.186776227423233
"South Asia","Girls",2001,14,147.273704008138,146.914318914913,147.632993050347,0.183926346670824
"South Asia","Girls",2001,15,149.228423537706,148.873959830853,149.572512992113,0.178266968785117
"South Asia","Girls",2001,16,150.63984056175,150.291800249516,150.982343915306,0.176043438657525
"South Asia","Girls",2001,17,151.605093394466,151.258351187089,151.95298788882,0.178120766779041
"South Asia","Girls",2001,18,152.207850512948,151.874935776735,152.547210142296,0.172681892193451
"South Asia","Girls",2001,19,152.523240187915,152.18530055745,152.860189236332,0.173339796422802
"South Asia","Girls",2002,5,102.938536019689,102.321034938068,103.543888445462,0.312008305485453
"South Asia","Girls",2002,6,108.788154432053,108.27774612608,109.28958705685,0.258940265818953
"South Asia","Girls",2002,7,114.041651711882,113.595262549571,114.481744841417,0.229331090964187
"South Asia","Girls",2002,8,119.025067743089,118.611216739372,119.435851211215,0.212661164280436
"South Asia","Girls",2002,9,124.068134458437,123.675976191751,124.458231857133,0.198934888203864
"South Asia","Girls",2002,10,129.480686016783,129.109519291175,129.859508269841,0.191909504017896
"South Asia","Girls",2002,11,135.354072919835,134.989878412683,135.727865212073,0.188591771916156
"South Asia","Girls",2002,12,140.722617885914,140.35401397306,141.093155609386,0.188851591537846
"South Asia","Girls",2002,13,144.656904706548,144.297247880754,145.022742828318,0.185662056632965
"South Asia","Girls",2002,14,147.383449325786,147.027334984298,147.731540385432,0.18206233755869
"South Asia","Girls",2002,15,149.318146448492,148.979286245076,149.664711478182,0.175312803711777
"South Asia","Girls",2002,16,150.704006216927,150.359082597346,151.035784028415,0.173522414059234
"South Asia","Girls",2002,17,151.642075642572,151.293764207818,151.980088220166,0.175922196643192
"South Asia","Girls",2002,18,152.222202573486,151.889875704201,152.556170938733,0.171115928180997
"South Asia","Girls",2002,19,152.526706707258,152.185004603766,152.861874222751,0.174402220446645
"South Asia","Girls",2003,5,103.081977042615,102.474611977368,103.693503230617,0.31155663423532
"South Asia","Girls",2003,6,108.927843963374,108.41989048946,109.433231191656,0.258148979744585
"South Asia","Girls",2003,7,114.188236364262,113.74895078147,114.624993314223,0.228581918057571
"South Asia","Girls",2003,8,119.187522336343,118.779368752214,119.598619909678,0.211817741098732
"South Asia","Girls",2003,9,124.24837870821,123.862726865885,124.634496818406,0.198177439078737
"South Asia","Girls",2003,10,129.679044402647,129.306482588258,130.054604164205,0.19124207489438
"South Asia","Girls",2003,11,135.552855353824,135.184304990207,135.91791456942,0.187615653607436
"South Asia","Girls",2003,12,140.904642907815,140.539315335861,141.275980946029,0.187804919506861
"South Asia","Girls",2003,13,144.811263645245,144.448793023666,145.16843283109,0.185154975862925
"South Asia","Girls",2003,14,147.5136510918,147.154224271568,147.866107848247,0.181409014538646
"South Asia","Girls",2003,15,149.42999120701,149.093694307478,149.7775233041,0.173810583959364
"South Asia","Girls",2003,16,150.792422281301,150.457445380951,151.125133116466,0.171063984899066
"South Asia","Girls",2003,17,151.705383051724,151.365058114694,152.044696926603,0.174151292570148
"South Asia","Girls",2003,18,152.259242816593,151.928179792445,152.587666961134,0.1700045948991
"South Asia","Girls",2003,19,152.542486415695,152.196229350005,152.874046882155,0.174912876227442
"South Asia","Girls",2004,5,103.237410522221,102.615079796203,103.846432540538,0.311527103833403
"South Asia","Girls",2004,6,109.069914272001,108.551930274249,109.574817786085,0.258057648576192
"South Asia","Girls",2004,7,114.326732701298,113.884319921478,114.766025445964,0.228062505954614
"South Asia","Girls",2004,8,119.332913696348,118.924319392893,119.74286447642,0.211336679950085
"South Asia","Girls",2004,9,124.409499879348,124.025058451235,124.796966537126,0.197730365701944
"South Asia","Girls",2004,10,129.862789449538,129.494469835573,130.231845756521,0.191095425647794
"South Asia","Girls",2004,11,135.750872855241,135.386416763761,136.121508804926,0.187485515849611
"South Asia","Girls",2004,12,141.102889573317,140.736376424158,141.470896705054,0.187359668477929
"South Asia","Girls",2004,13,144.992489669207,144.624465385121,145.354094780324,0.184619306419092
"South Asia","Girls",2004,14,147.666896738459,147.304487575662,148.017426721633,0.181311212900989
"South Asia","Girls",2004,15,149.56243385203,149.222569547901,149.899656083693,0.173761095278892
"South Asia","Girls",2004,16,150.902898753823,150.569625127443,151.239876387172,0.170108509353523
"South Asia","Girls",2004,17,151.792660874113,151.458077148761,152.128223258554,0.172403980364813
"South Asia","Girls",2004,18,152.322111555399,151.995620721064,152.649796972385,0.169342865133611
"South Asia","Girls",2004,19,152.580247142755,152.230081154295,152.915769145422,0.175662720028437
"South Asia","Girls",2005,5,103.413801258023,102.784059771315,104.024468858253,0.312479003823304
"South Asia","Girls",2005,6,109.224052200046,108.703455746265,109.72680871177,0.258453054801867
"South Asia","Girls",2005,7,114.467553593624,114.025646280658,114.905348623767,0.228353856703696
"South Asia","Girls",2005,8,119.470041862125,119.060568755814,119.87889902355,0.211182542901446
"South Asia","Girls",2005,9,124.553287861402,124.168822823971,124.936165690897,0.197586999394683
"South Asia","Girls",2005,10,130.028385912071,129.656396676752,130.407785479228,0.191303319516251
"South Asia","Girls",2005,11,135.934318710509,135.569749462198,136.303067318382,0.187901536157427
"South Asia","Girls",2005,12,141.300426935236,140.930096713508,141.673684204379,0.187816696314084
"South Asia","Girls",2005,13,145.190010847407,144.825696870734,145.553079132023,0.184605981370591
"South Asia","Girls",2005,14,147.847111889802,147.488953557248,148.201390134704,0.181273497268753
"South Asia","Girls",2005,15,149.717789705084,149.369805285704,150.057884577673,0.174396065630699
"South Asia","Girls",2005,16,151.033829242049,150.700461934824,151.370498191197,0.17071940152249
"South Asia","Girls",2005,17,151.901740975964,151.564838173189,152.240935925545,0.172161626565964
"South Asia","Girls",2005,18,152.408556125087,152.078886992434,152.741195697929,0.168788258439912
"South Asia","Girls",2005,19,152.643287561001,152.294196316955,152.987784744926,0.176682062804744
"South Asia","Girls",2006,5,103.616249558178,102.992960461027,104.230073288682,0.313276518276626
"South Asia","Girls",2006,6,109.399306962416,108.888801795375,109.908590232154,0.260083998102878
"South Asia","Girls",2006,7,114.620414752285,114.17483944989,115.062270935144,0.229298249007194
"South Asia","Girls",2006,8,119.609329004288,119.199011426572,120.016419905685,0.211929860955849
"South Asia","Girls",2006,9,124.688564170885,124.300932080308,125.067474406597,0.197896316271939
"South Asia","Girls",2006,10,130.177831839124,129.802217042045,130.553803249433,0.191706133875592
"South Asia","Girls",2006,11,136.099892411957,135.737756056868,136.468593957373,0.18862789725018
"South Asia","Girls",2006,12,141.483702387601,141.118148236716,141.853912056188,0.188847732943249
"South Asia","Girls",2006,13,145.387139314369,145.024663484268,145.750037936794,0.185605053816683
"South Asia","Girls",2006,14,148.043929743067,147.683301456071,148.399848813457,0.181700468305348
"South Asia","Girls",2006,15,149.899902846786,149.554867372388,150.242426739265,0.175230932710905
"South Asia","Girls",2006,16,151.18747325192,150.852231437844,151.527603686449,0.172121558981498
"South Asia","Girls",2006,17,152.031054678963,151.696554452033,152.375236259723,0.173460892045421
"South Asia","Girls",2006,18,152.516554347993,152.187185360535,152.852641201453,0.169797636763106
"South Asia","Girls",2006,19,152.729559381656,152.380854102181,153.078915661078,0.17809483653358
"South Asia","Girls",2007,5,103.846399184544,103.219383697185,104.461375440682,0.31458201761317
"South Asia","Girls",2007,6,109.601094123541,109.085645281271,110.117281143391,0.261697451161244
"South Asia","Girls",2007,7,114.794723760905,114.350073912623,115.244436722603,0.231680658120964
"South Asia","Girls",2007,8,119.760945759582,119.341675334676,120.171606811784,0.213531978208603
"South Asia","Girls",2007,9,124.82633341741,124.436694977441,125.20873142243,0.199236443309906
"South Asia","Girls",2007,10,130.319806094166,129.941784659142,130.695547545777,0.192553332400926
"South Asia","Girls",2007,11,136.249274688717,135.884486010154,136.616146307062,0.189506194569806
"South Asia","Girls",2007,12,141.649045268824,141.289739652083,142.017522212028,0.190113383546909
"South Asia","Girls",2007,13,145.569927933436,145.20603317972,145.933573794509,0.187210352824874
"South Asia","Girls",2007,14,148.240252133885,147.879703240967,148.604659054262,0.18322196545138
"South Asia","Girls",2007,15,150.09817027835,149.75091057253,150.448734901184,0.176687148894937
"South Asia","Girls",2007,16,151.36782426153,151.030008872454,151.713564431167,0.173762524415205
"South Asia","Girls",2007,17,152.183096300805,151.839636390475,152.531761451182,0.17561297008891
"South Asia","Girls",2007,18,152.644820070753,152.307574938711,152.980874492156,0.172281360028202
"South Asia","Girls",2007,19,152.837409653194,152.483312202444,153.187938488541,0.181055274549969
"South Asia","Girls",2008,5,104.095375585551,103.471502506441,104.714981873415,0.316277136665803
"South Asia","Girls",2008,6,109.831214703927,109.31793397516,110.356916733407,0.263681575314678
"South Asia","Girls",2008,7,114.996196005268,114.547149063651,115.456963727264,0.234213905535656
"South Asia","Girls",2008,8,119.934742663038,119.514041088522,120.358631347279,0.21668132324856
"South Asia","Girls",2008,9,124.977356882326,124.579041646107,125.367053517821,0.201627095031718
"South Asia","Girls",2008,10,130.464141301817,130.084412943073,130.842579011596,0.194435726777204
"South Asia","Girls",2008,11,136.39064840504,136.020552492923,136.760102240886,0.190797939547926
"South Asia","Girls",2008,12,141.797617326745,141.430366822845,142.167993296693,0.191460566302608
"South Asia","Girls",2008,13,145.734198370434,145.365911295074,146.099249851252,0.189040489888528
"South Asia","Girls",2008,14,148.421697720553,148.055959596255,148.784042676076,0.185380709897222
"South Asia","Girls",2008,15,150.295758125754,149.943188697811,150.652396038818,0.179238496135839
"South Asia","Girls",2008,16,151.564453172271,151.22541983494,151.909136776482,0.176165309145701
"South Asia","Girls",2008,17,152.36201156316,152.014632339575,152.714348379232,0.177970022671094
"South Asia","Girls",2008,18,152.796031305238,152.451856467239,153.143658584383,0.175682750494343
"South Asia","Girls",2008,19,152.965778458621,152.610436957442,153.32792767032,0.185266951140392
"South Asia","Girls",2009,5,104.355730537328,103.728606775791,104.98656737221,0.319275480713892
"South Asia","Girls",2009,6,110.080542009632,109.565201306674,110.610713473542,0.266268088892929
"South Asia","Girls",2009,7,115.226575962817,114.768182114484,115.693844782575,0.237067909597936
"South Asia","Girls",2009,8,120.136542019491,119.70421408598,120.572401560362,0.220155258878938
"South Asia","Girls",2009,9,125.151696384536,124.738247783228,125.550687248462,0.205616389364493
"South Asia","Girls",2009,10,130.619903135099,130.228425636898,131.004417825033,0.19747486378164
"South Asia","Girls",2009,11,136.533734168841,136.154540635858,136.910382201816,0.193121252986909
"South Asia","Girls",2009,12,141.937522011973,141.561864215126,142.312328829735,0.193214916424542
"South Asia","Girls",2009,13,145.881106797571,145.505963074471,146.254046917005,0.190834422120738
"South Asia","Girls",2009,14,148.584181859631,148.217285233065,148.952615822554,0.187783476881613
"South Asia","Girls",2009,15,150.478965243385,150.118751616357,150.838185098799,0.182407995702897
"South Asia","Girls",2009,16,151.760592493827,151.414486092192,152.114888072207,0.179529257414311
"South Asia","Girls",2009,17,152.557468733847,152.207712243619,152.91674950442,0.181089596385394
"South Asia","Girls",2009,18,152.974466415379,152.619076024702,153.330012309368,0.179139351747154
"South Asia","Girls",2009,19,153.117569574507,152.75016049552,153.485125327029,0.190434770132816
"South Asia","Girls",2010,5,104.623621605803,103.996071781285,105.25784386223,0.323350054482488
"South Asia","Girls",2010,6,110.341125285181,109.819247919304,110.878022872772,0.270606631013736
